"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"003G265900",5936.04905207332,-0.0812841622531605,0.0726632155708933,-1.11864251553602,0.263292677996051,0.560869944892696
"003G266000",318.333578994019,0.137212059079852,0.118420158333268,1.15868836025112,0.246583237064558,0.543334370973886
"003G266200",1049.17955216685,-0.212333115033763,0.131386592542916,-1.61609423704634,0.106073940045033,0.365397804722176
"003G266300",606.413685164455,0.183111691138069,0.100959351765622,1.81371698545732,0.0697213086981018,0.300953343033325
"003G266400",737.394483509312,-0.015843286445258,0.0953378240877133,-0.166180491288345,0.868014911668513,0.946803770438816
"003G266500",280.230582391529,0.975562747578033,0.591321472517452,1.64980098460612,0.0989836473394365,0.353104542146175
"003G266600",482.149155067924,0.192172148617573,0.225738692833738,0.851303541299019,0.394600758246898,0.676520498561998
"003G266800",399.334892789325,0.0332310208410016,0.160110677727208,0.207550310277367,0.83558010602517,0.932433682375248
"003G266900",2499.99115755091,0.0042623710438637,0.115674708793232,0.036847908141119,0.970606274791675,0.989799772368095
"003G267100",65.7681420055497,0.0100125443793218,0.370112716805763,0.0270526894231965,0.978417709305871,0.992954346717688
"003G267600",109.785867692475,0.229631087097944,0.371670003555135,0.617835942910253,0.536683487822354,0.772933398046325
"003G267700",955.371935033674,0.946239095612583,0.535839046584316,1.7659017229975,0.0774123380981618,0.316360195052754
"003G267800",1891.93249005565,-0.112162428636939,0.103988587571677,-1.07860325114646,0.280764631375745,0.578389995905537
"003G268000",540.363006935598,-0.0837908297291215,0.288497020446813,-0.290439151154315,0.771480295574753,0.902891827305252
"003G268200",266.502742102386,-0.131758546285513,0.846500696727462,-0.155650842101945,0.876308247092752,0.950921449290867
"003G268300",165.314037084845,-0.491756127641964,0.661713607640817,-0.743155531280675,0.457387522523981,0.719288240487611
"003G268500",838.308961790116,-1.33399625444366,0.506088550864299,-2.63589494796012,0.00839157066730339,0.111192984785034
"003G268700",604.955311057953,0.82659779803407,0.374859711824218,2.20508572129961,0.0274480798537501,0.190609971200786
"003G268800",341.966667694302,0.330679182583619,0.273357025197131,1.20969703392532,0.22639516843346,0.521425370183778
"003G268900",2389.03559634504,-0.574100681315012,0.19130384097946,-3.00098878504301,0.00269104475999577,0.0628767099846262
"003G269300",1193.52344070988,0.0101015914072256,0.104208126551328,0.096936695260998,0.92277666741302,0.97169194173701
"003G269500",516.322746493347,-0.0500477409929706,0.390379951791954,-0.12820264146055,0.89798860973841,0.960123299632552
"003G269600",350.792107935825,0.51702848010408,0.187884826892537,2.75183732851297,0.00592619504253504,0.0978733420916657
"003G269700",433.83611364268,0.635177821057524,0.301866325529039,2.10416918794879,0.0353636912590747,0.215222402371563
"003G269800",1088.75628358908,-0.112226004034755,0.0967616183795826,-1.15981941925059,0.246122335951014,0.543087187632729
"003G269900",593.08802568384,-0.152360148724754,0.155398147133337,-0.980450227595208,0.326863926797756,0.618506805322204
"003G270000",2672.63786265364,-0.528201384794023,0.161766564513981,-3.26520740785326,0.00109383949378384,0.0380255720450658
"003G270100",523.218784586495,-0.12712594084156,0.172433065956074,-0.737248045418063,0.46097152068917,0.721604355571124
"003G270300",1203.88409559117,-0.198545545703673,0.120823809890438,-1.64326506409384,0.100328103229835,0.355415437364428
"003G270500",540.093059483761,0.149390727017281,0.170849824162501,0.874397897390812,0.381901602048112,0.667010827665952
"003G270900",547.632726591253,0.215962864033209,0.174225808865825,1.23955724722465,0.215139202094916,0.50858802875322
"003G271000",360.094528320705,-0.00983508352236569,0.179103030217815,-0.0549129934340297,0.956207780235601,0.985022557928148
"003G271300",1858.07212441188,0.0218559190587143,0.164731770026214,0.132675798088228,0.894449783953706,0.958435855538076
"003G271400",1760.11036324801,-0.564631298427421,0.277825507600587,-2.03232346555867,0.0421209204291294,0.23588321278794
"003G271600",847.930512468493,0.22003464120439,0.160337861654367,1.37231867092446,0.169964255766561,0.457295942994618
"003G271800",2191.70156950708,-0.5041879046365,0.43719823751466,-1.153224924928,0.248818075546184,0.545218086900018
"003G271900",220.858854244707,-0.00807784970212621,0.237269669454294,-0.0340450160389433,0.972841253881715,0.990247266049456
"003G272100",953.885408252369,-0.0788476727485797,0.140432034914068,-0.561465001890968,0.574480582391922,0.797625086045449
"003G272200",502.784302435436,0.04289380966956,0.1251582486909,0.342716601727895,0.731811671940225,0.884569641678305
"003G272300",169.566121432863,-0.158987020018791,0.372838751421889,-0.426423003007238,0.669799642654871,0.851339234041212
"003G272400",169.527868165425,0.129543597980425,0.17892438842523,0.724013082400776,0.46905770347223,0.727288614846461
"003G272500",277.326673107511,0.478887718296993,0.32974550642188,1.45229490310112,0.146419624088203,0.42583365556483
"003G272600",23.1299886144753,-0.288033817996775,0.823697174989877,-0.349684115403594,0.726575776041307,0.881833785541406
